id,genre,Popularity,Song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,seconds
1xsYj84j7hUDDnTTerGWlH,hard-rock,85.0,Dream On,0.392,0.476,C#D,-7.583,Major,0.0249,0.397,0.000163,0.309,0.234,78.031,audio_features,spotify:track:1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/tracks/1xsYj84j7hUDDnTTerGWlH,https://api.spotify.com/v1/audio-analysis/1xsYj84j7hUDDnTTerGWlH,267597,4/4,267.597
1QEEqeFIZktqIpPI4jSVSF,hard-rock,81.0,More Than a Feeling,0.377,0.681,G,-8.039,Major,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4/4,285.133
5tVA6TkbaAH9QMITTQRrNv,hard-rock,81.0,Free Fallin',0.623,0.449,F,-13.333,Major,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4/4,256.0
5EWPGh7jbTNO2wakv8LjUI,hard-rock,80.0,Free Bird,0.249,0.834,C,-8.21,Major,0.0577,0.0738,9.48e-05,0.0924,0.338,118.223,audio_features,spotify:track:5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/tracks/5EWPGh7jbTNO2wakv8LjUI,https://api.spotify.com/v1/audio-analysis/5EWPGh7jbTNO2wakv8LjUI,547107,4/4,547.107
1Y373MqadDRtclJNdnUXVc,hard-rock,75.0,Paranoid - 2012 - Remaster,0.412,0.658,E,-12.051,Minor,0.0708,4.52e-05,0.000774,0.176,0.454,163.071,audio_features,spotify:track:1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/tracks/1Y373MqadDRtclJNdnUXVc,https://api.spotify.com/v1/audio-analysis/1Y373MqadDRtclJNdnUXVc,168406,4/4,168.406
5QTxFnGygVM4jFQiBovmRo,hard-rock,78.0,(Don't Fear) The Reaper,0.333,0.927,A,-8.55,Minor,0.0733,0.0029,0.000208,0.297,0.385,141.466,audio_features,spotify:track:5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/audio-analysis/5QTxFnGygVM4jFQiBovmRo,308120,4/4,308.12
1bp2IO61zbQrbWNmKKxg3f,hard-rock,78.0,The Joker,0.596,0.448,F,-9.616,Major,0.0396,0.365,5.3e-06,0.206,0.796,83.293,audio_features,spotify:track:1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/tracks/1bp2IO61zbQrbWNmKKxg3f,https://api.spotify.com/v1/audio-analysis/1bp2IO61zbQrbWNmKKxg3f,264504,4/4,264.504
7ACxUo21jtTHzy7ZEV56vU,hard-rock,80.0,Crazy Train,0.454,0.913,A,-4.008,Major,0.107,0.408,0.000271,0.248,0.521,137.688,audio_features,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/tracks/7ACxUo21jtTHzy7ZEV56vU,https://api.spotify.com/v1/audio-analysis/7ACxUo21jtTHzy7ZEV56vU,293183,4/4,293.183
73TxYZd0lBCVRrHawrAglA,hard-rock,77.0,Sweet Emotion,0.379,0.76,A,-10.961,Major,0.0378,0.00298,0.0296,0.104,0.491,99.436,audio_features,spotify:track:73TxYZd0lBCVRrHawrAglA,https://api.spotify.com/v1/tracks/73TxYZd0lBCVRrHawrAglA,https://api.spotify.com/v1/audio-analysis/73TxYZd0lBCVRrHawrAglA,274088,4/4,274.088
2EoOZnxNgtmZaD8uUmz2nD,hard-rock,79.0,Black Hole Sun,0.35,0.828,F#G,-5.373,Major,0.041,0.000217,0.000161,0.0774,0.147,105.435,audio_features,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/tracks/2EoOZnxNgtmZaD8uUmz2nD,https://api.spotify.com/v1/audio-analysis/2EoOZnxNgtmZaD8uUmz2nD,318587,4/4,318.587
78lgmZwycJ3nzsdgmPPGNx,hard-rock,81.0,Immigrant Song - Remaster,0.564,0.932,B,-10.068,Major,0.0554,0.013,0.169,0.349,0.619,112.937,audio_features,spotify:track:78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/tracks/78lgmZwycJ3nzsdgmPPGNx,https://api.spotify.com/v1/audio-analysis/78lgmZwycJ3nzsdgmPPGNx,146250,4/4,146.25
3dmqIB2Qxe2XZobw9gXxJ6,hard-rock,76.0,Mary Jane's Last Dance,0.464,0.655,G,-9.058,Minor,0.0608,0.0272,1.34e-06,0.328,0.531,169.515,audio_features,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/tracks/3dmqIB2Qxe2XZobw9gXxJ6,https://api.spotify.com/v1/audio-analysis/3dmqIB2Qxe2XZobw9gXxJ6,273600,4/4,273.6
6eN1f9KNmiWEhpE2RhQqB5,hard-rock,82.0,Paradise City,0.268,0.98,B,-5.958,Major,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4/4,405.6
54bm2e3tk8cliUz3VSdCPZ,hard-rock,74.0,Master of Puppets (Remastered),0.539,0.828,E,-9.108,Minor,0.035,0.00067,0.421,0.154,0.562,105.25,audio_features,spotify:track:54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,515387,4/4,515.387
6gZVQvQZOFpzIy3HblJ20F,hard-rock,77.0,Man in the Box,0.355,0.791,G#A,-7.565,Major,0.0453,0.00045,0.0,0.0969,0.758,106.392,audio_features,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200,4/4,285.2
1ju7EsSGvRybSNEsRvc7qY,hard-rock,76.0,Simple Man,0.422,0.752,F#G,-8.682,Major,0.0449,0.0366,0.000119,0.129,0.403,120.471,audio_features,spotify:track:1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/tracks/1ju7EsSGvRybSNEsRvc7qY,https://api.spotify.com/v1/audio-analysis/1ju7EsSGvRybSNEsRvc7qY,356627,4/4,356.627
1vcxF91pWs9uNwDROuiCPB,hard-rock,79.0,Savior,0.554,0.932,F,-3.424,Minor,0.0485,0.00154,0.000142,0.425,0.478,112.49,audio_features,spotify:track:1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/tracks/1vcxF91pWs9uNwDROuiCPB,https://api.spotify.com/v1/audio-analysis/1vcxF91pWs9uNwDROuiCPB,242280,4/4,242.28
5RsUlxLto4NZbhJpqJbHfN,hard-rock,73.0,Jessie's Girl,0.727,0.834,D,-5.851,Major,0.0496,0.165,0.0,0.105,0.816,131.7,audio_features,spotify:track:5RsUlxLto4NZbhJpqJbHfN,https://api.spotify.com/v1/tracks/5RsUlxLto4NZbhJpqJbHfN,https://api.spotify.com/v1/audio-analysis/5RsUlxLto4NZbhJpqJbHfN,194120,4/4,194.12
6W21LNLz9Sw7sUSNWMSHRu,hard-rock,79.0,Freak On a Leash,0.353,0.898,D,-5.877,Major,0.052,2.23e-05,0.105,0.39,0.525,103.293,audio_features,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/tracks/6W21LNLz9Sw7sUSNWMSHRu,https://api.spotify.com/v1/audio-analysis/6W21LNLz9Sw7sUSNWMSHRu,255733,4/4,255.733
6qLEOZvf5gI7kWE63JE7p3,hard-rock,77.0,Interstate Love Song - 2019 Remaster,0.215,0.927,A,-7.327,Major,0.0452,0.000273,0.00661,0.126,0.49,170.814,audio_features,spotify:track:6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/tracks/6qLEOZvf5gI7kWE63JE7p3,https://api.spotify.com/v1/audio-analysis/6qLEOZvf5gI7kWE63JE7p3,194853,4/4,194.853
7BY005dacJkbO6EPiOh2wb,hard-rock,73.0,House Of The Rising Sun,0.295,0.584,A,-6.696,Minor,0.0345,0.000385,0.218,0.0996,0.228,117.2,audio_features,spotify:track:7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/tracks/7BY005dacJkbO6EPiOh2wb,https://api.spotify.com/v1/audio-analysis/7BY005dacJkbO6EPiOh2wb,271280,3/4,271.28
7N3PAbqfTjSEU1edb2tY8j,hard-rock,81.0,Jump - 2015 Remaster,0.572,0.835,C,-6.219,Major,0.0317,0.171,0.000377,0.0702,0.795,129.981,audio_features,spotify:track:7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,241600,4/4,241.6
4DMKwE2E2iYDKY01C335Uw,hard-rock,77.0,Carry on Wayward Son,0.482,0.786,G,-5.735,Major,0.032,0.00321,8.88e-05,0.446,0.793,126.755,audio_features,spotify:track:4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,323000,4/4,323.0
51YZAJhOwIC5Gg3jMbAmhZ,hard-rock,73.0,For Whom The Bell Tolls (Remastered),0.512,0.86,C,-6.145,Major,0.0703,0.00631,0.00528,0.0652,0.258,117.909,audio_features,spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/tracks/51YZAJhOwIC5Gg3jMbAmhZ,https://api.spotify.com/v1/audio-analysis/51YZAJhOwIC5Gg3jMbAmhZ,309973,4/4,309.973
05RgAMGypEvqhNs5hPCbMS,hard-rock,76.0,Panama - 2015 Remaster,0.526,0.978,G#A,-5.436,Major,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,audio_features,spotify:track:05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/tracks/05RgAMGypEvqhNs5hPCbMS,https://api.spotify.com/v1/audio-analysis/05RgAMGypEvqhNs5hPCbMS,210227,4/4,210.227
1hHGUdFaiJHw9hVZGJWYO2,hard-rock,74.0,Midnight Rider,0.585,0.532,G,-9.673,Major,0.0268,0.209,0.00797,0.227,0.68,94.461,audio_features,spotify:track:1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/tracks/1hHGUdFaiJHw9hVZGJWYO2,https://api.spotify.com/v1/audio-analysis/1hHGUdFaiJHw9hVZGJWYO2,180067,4/4,180.067
5sFDReWLrZHLFZFjHsjUTS,hard-rock,77.0,Would? (2022 Remaster),0.305,0.833,F#G,-7.981,Major,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,audio_features,spotify:track:5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,206773,4/4,206.773
7MRyJPksH3G2cXHN8UKYzP,hard-rock,74.0,American Girl,0.55,0.824,D,-5.988,Major,0.0334,0.448,0.000127,0.366,0.777,114.512,audio_features,spotify:track:7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/tracks/7MRyJPksH3G2cXHN8UKYzP,https://api.spotify.com/v1/audio-analysis/7MRyJPksH3G2cXHN8UKYzP,214733,4/4,214.733
2HZLXBOnaSRhXStMLrq9fD,hard-rock,81.0,Mary On A Cross,0.466,0.9,B,-4.469,Major,0.0447,0.000235,0.00104,0.103,0.561,130.02,audio_features,spotify:track:2HZLXBOnaSRhXStMLrq9fD,https://api.spotify.com/v1/tracks/2HZLXBOnaSRhXStMLrq9fD,https://api.spotify.com/v1/audio-analysis/2HZLXBOnaSRhXStMLrq9fD,244804,4/4,244.804
59WN2psjkt1tyaxjspN8fp,hard-rock,81.0,Killing In The Name,0.466,0.833,G,-4.215,Major,0.304,0.0266,0.0,0.0327,0.661,88.785,audio_features,spotify:track:59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,313573,4/4,313.573
4aVuWgvD0X63hcOCnZtNFA,hard-rock,83.0,Hold the Line,0.473,0.898,F#G,-4.797,Minor,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4/4,235.547
4JfuiOWlWCkjP6OKurHjSn,hard-rock,78.0,Walk This Way,0.653,0.73,F,-10.613,Major,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,audio_features,spotify:track:4JfuiOWlWCkjP6OKurHjSn,https://api.spotify.com/v1/tracks/4JfuiOWlWCkjP6OKurHjSn,https://api.spotify.com/v1/audio-analysis/4JfuiOWlWCkjP6OKurHjSn,220311,4/4,220.311
3qiyyUfYe7CRYLucrPmulD,hard-rock,78.0,Baba O'Riley,0.489,0.724,F,-8.367,Major,0.0352,0.313,0.185,0.287,0.15,117.292,audio_features,spotify:track:3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,300400,4/4,300.4
0pUVeEgZuNyFzIMKp67RbS,hard-rock,79.0,Eyes Without A Face,0.391,0.815,A,-6.197,Major,0.0518,0.0177,0.00226,0.276,0.647,84.383,audio_features,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,299240,4/4,299.24
2CtemffYhT0DJWcT1XW047,hard-rock,72.0,Nothing Else Matters (Remastered),0.547,0.394,E,-9.793,Minor,0.0262,0.0522,6.4e-06,0.0795,0.17,142.37,audio_features,spotify:track:2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/tracks/2CtemffYhT0DJWcT1XW047,https://api.spotify.com/v1/audio-analysis/2CtemffYhT0DJWcT1XW047,388733,3/4,388.733
0LAcM6I7ijW4VVW0aytl1t,hard-rock,72.0,One (Remastered),0.438,0.687,G,-9.15,Major,0.0619,0.000668,0.0801,0.42,0.426,103.01,audio_features,spotify:track:0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/tracks/0LAcM6I7ijW4VVW0aytl1t,https://api.spotify.com/v1/audio-analysis/0LAcM6I7ijW4VVW0aytl1t,446146,3/4,446.146
0PdM2a6oIjqepoEfcJo0RO,hard-rock,76.0,Pour Some Sugar On Me - Remastered 2017,0.267,0.953,C#D,-4.899,Minor,0.096,0.00211,0.0,0.283,0.568,84.989,audio_features,spotify:track:0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/tracks/0PdM2a6oIjqepoEfcJo0RO,https://api.spotify.com/v1/audio-analysis/0PdM2a6oIjqepoEfcJo0RO,267307,4/4,267.307
5EOoMWIB9iK4ZpcSex9Ec7,hard-rock,77.0,Old Time Rock & Roll,0.714,0.937,F#G,-2.947,Major,0.0399,0.206,0.0,0.0731,0.964,124.13,audio_features,spotify:track:5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/tracks/5EOoMWIB9iK4ZpcSex9Ec7,https://api.spotify.com/v1/audio-analysis/5EOoMWIB9iK4ZpcSex9Ec7,194147,4/4,194.147
5CQ30WqJwcep0pYcV4AMNc,hard-rock,80.0,Stairway to Heaven - Remaster,0.338,0.34,A,-12.049,Minor,0.0339,0.58,0.0032,0.116,0.197,82.433,audio_features,spotify:track:5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/tracks/5CQ30WqJwcep0pYcV4AMNc,https://api.spotify.com/v1/audio-analysis/5CQ30WqJwcep0pYcV4AMNc,482830,4/4,482.83
1JLn8RhQzHz3qDqsChcmBl,hard-rock,84.0,I Want to Know What Love Is - 1999 Remaster,0.477,0.471,F#G,-10.036,Major,0.0277,0.193,1.76e-06,0.131,0.423,81.204,audio_features,spotify:track:1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/tracks/1JLn8RhQzHz3qDqsChcmBl,https://api.spotify.com/v1/audio-analysis/1JLn8RhQzHz3qDqsChcmBl,304787,4/4,304.787
4KfSdst7rW39C0sfhArdrz,hard-rock,77.0,Barracuda,0.548,0.691,E,-13.553,Minor,0.0369,0.015,0.106,0.144,0.667,137.145,audio_features,spotify:track:4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/tracks/4KfSdst7rW39C0sfhArdrz,https://api.spotify.com/v1/audio-analysis/4KfSdst7rW39C0sfhArdrz,261933,4/4,261.933
6UBjSnyP1O5W5ndJoO9vUk,hard-rock,74.0,Night Moves,0.705,0.743,C#D,-6.631,Major,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4/4,324.423
1ZhrREyOOeFV6TxDOyiPwu,hard-rock,72.0,Take The Money And Run,0.565,0.645,C,-12.923,Major,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,spotify:track:1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/tracks/1ZhrREyOOeFV6TxDOyiPwu,https://api.spotify.com/v1/audio-analysis/1ZhrREyOOeFV6TxDOyiPwu,170173,4/4,170.173
2aoo2jlRnM3A0NyLQqMN2f,hard-rock,77.0,All Along the Watchtower,0.438,0.805,G#A,-6.237,Major,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,audio_features,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,240800,4/4,240.8
71SvEDmsOwIWw1IozsZoMA,hard-rock,75.0,Any Way You Want It,0.529,0.932,G,-7.501,Major,0.0488,0.00251,0.00109,0.136,0.571,138.158,audio_features,spotify:track:71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/tracks/71SvEDmsOwIWw1IozsZoMA,https://api.spotify.com/v1/audio-analysis/71SvEDmsOwIWw1IozsZoMA,201693,4/4,201.693
7LRMbd3LEoV5wZJvXT1Lwb,hard-rock,79.0,T.N.T.,0.754,0.759,A,-5.218,Major,0.302,0.153,0.000108,0.101,0.435,126.366,audio_features,spotify:track:7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/tracks/7LRMbd3LEoV5wZJvXT1Lwb,https://api.spotify.com/v1/audio-analysis/7LRMbd3LEoV5wZJvXT1Lwb,214667,4/4,214.667
58XWGx7KNNkKneHdprcprX,hard-rock,74.0,Rock You Like A Hurricane,0.482,0.617,E,-12.931,Minor,0.0458,0.00543,0.000146,0.284,0.718,125.697,audio_features,spotify:track:58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/tracks/58XWGx7KNNkKneHdprcprX,https://api.spotify.com/v1/audio-analysis/58XWGx7KNNkKneHdprcprX,252493,4/4,252.493
1orVKbp6vqtfAPOmvRofVq,hard-rock,72.0,Rock'n Me,0.695,0.582,E,-11.35,Major,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4/4,187.067
2JuasWPUodaUxf5nwNpciQ,hard-rock,74.0,Nutshell,0.384,0.561,D#E,-10.059,Minor,0.0296,0.373,0.253,0.0775,0.159,136.136,audio_features,spotify:track:2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/tracks/2JuasWPUodaUxf5nwNpciQ,https://api.spotify.com/v1/audio-analysis/2JuasWPUodaUxf5nwNpciQ,259200,3/4,259.2
3YuaBvuZqcwN3CEAyyoaei,hard-rock,80.0,Like a Stone,0.614,0.568,G,-5.477,Minor,0.0276,0.00797,0.0,0.0997,0.516,107.849,audio_features,spotify:track:3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/tracks/3YuaBvuZqcwN3CEAyyoaei,https://api.spotify.com/v1/audio-analysis/3YuaBvuZqcwN3CEAyyoaei,293960,4/4,293.96
43DeSV93pJPT4lCZaWZ6b1,hard-rock,75.0,The Boys Are Back In Town,0.445,0.706,G#A,-9.803,Major,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4/4,266.72
4TIJ7zSBNejpoIPaWpWRKc,hard-rock,76.0,Rebel Yell,0.53,0.864,E,-4.948,Minor,0.061,0.000753,0.000459,0.354,0.484,166.312,audio_features,spotify:track:4TIJ7zSBNejpoIPaWpWRKc,https://api.spotify.com/v1/tracks/4TIJ7zSBNejpoIPaWpWRKc,https://api.spotify.com/v1/audio-analysis/4TIJ7zSBNejpoIPaWpWRKc,288533,4/4,288.533
3QZ7uX97s82HFYSmQUAN1D,hard-rock,72.0,Tom Sawyer,0.536,0.901,A,-7.211,Major,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880,4/4,276.88
10V8XpuyMoEcSMfM79WDET,hard-rock,73.0,Living Dead Girl,0.518,0.948,F#G,-5.58,Minor,0.0683,0.00504,0.104,0.228,0.55,103.025,audio_features,spotify:track:10V8XpuyMoEcSMfM79WDET,https://api.spotify.com/v1/tracks/10V8XpuyMoEcSMfM79WDET,https://api.spotify.com/v1/audio-analysis/10V8XpuyMoEcSMfM79WDET,201400,4/4,201.4
0vOkmmJEtjuFZDzrQSFzEE,hard-rock,75.0,Hit Me With Your Best Shot,0.741,0.58,E,-9.05,Major,0.0304,0.117,3.31e-05,0.212,0.944,127.402,audio_features,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,https://api.spotify.com/v1/audio-analysis/0vOkmmJEtjuFZDzrQSFzEE,171267,4/4,171.267
0wvIGFIgbyz4JNwQhZgTv2,hard-rock,72.0,Rooster (2022 Remaster),0.271,0.551,D#E,-8.46,Major,0.0272,0.0307,0.000581,0.118,0.2,143.899,audio_features,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,https://api.spotify.com/v1/tracks/0wvIGFIgbyz4JNwQhZgTv2,https://api.spotify.com/v1/audio-analysis/0wvIGFIgbyz4JNwQhZgTv2,374333,3/4,374.333
0tZ3mElWcr74OOhKEiNz1x,hard-rock,76.0,Bulls On Parade,0.412,0.919,F,-7.291,Major,0.184,0.0124,0.0601,0.424,0.572,166.367,audio_features,spotify:track:0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/tracks/0tZ3mElWcr74OOhKEiNz1x,https://api.spotify.com/v1/audio-analysis/0tZ3mElWcr74OOhKEiNz1x,229467,4/4,229.467
4alHo6RGd0D3OUbTPExTHN,hard-rock,73.0,Just What I Needed,0.619,0.579,E,-9.307,Major,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4/4,225.627
1UBQ5GK8JaQjm5VbkBZY66,hard-rock,76.0,Sharp Dressed Man - 2008 Remaster,0.601,0.859,F,-5.263,Major,0.0276,0.000359,0.00124,0.0871,0.446,125.145,audio_features,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,258027,4/4,258.027
2d4e45fmUnguxh6yqC7gNT,hard-rock,75.0,Dirty Deeds Done Dirt Cheap,0.668,0.906,B,-4.881,Minor,0.17,0.214,0.00245,0.135,0.507,135.653,audio_features,spotify:track:2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/tracks/2d4e45fmUnguxh6yqC7gNT,https://api.spotify.com/v1/audio-analysis/2d4e45fmUnguxh6yqC7gNT,231933,4/4,231.933
4rcHWl68ai6KvpXlc8vbnE,hard-rock,76.0,Keep on Loving You,0.306,0.722,C,-5.963,Major,0.034,0.0519,0.0,0.117,0.41,174.732,audio_features,spotify:track:4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/tracks/4rcHWl68ai6KvpXlc8vbnE,https://api.spotify.com/v1/audio-analysis/4rcHWl68ai6KvpXlc8vbnE,200293,4/4,200.293
7w6PJe5KBPyvuRYxFkPssC,hard-rock,76.0,No More Tears,0.346,0.749,F#G,-6.506,Major,0.035,0.00167,8.86e-05,0.648,0.315,102.591,audio_features,spotify:track:7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/tracks/7w6PJe5KBPyvuRYxFkPssC,https://api.spotify.com/v1/audio-analysis/7w6PJe5KBPyvuRYxFkPssC,443240,4/4,443.24
3YRCqOhFifThpSRFJ1VWFM,hard-rock,82.0,November Rain,0.294,0.641,B,-9.316,Major,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4/4,536.067
7fcfNW0XxTWlwVlftzfDOR,hard-rock,77.0,Walk,0.43,0.704,C#D,-8.008,Minor,0.0804,0.000155,0.00221,0.0933,0.703,118.242,audio_features,spotify:track:7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,https://api.spotify.com/v1/audio-analysis/7fcfNW0XxTWlwVlftzfDOR,315120,4/4,315.12
70YvYr2hGlS01bKRIho1HM,hard-rock,77.0,La Grange - 2005 Remaster,0.545,0.64,E,-9.937,Minor,0.224,0.00249,0.0304,0.196,0.606,80.544,audio_features,spotify:track:70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/tracks/70YvYr2hGlS01bKRIho1HM,https://api.spotify.com/v1/audio-analysis/70YvYr2hGlS01bKRIho1HM,230480,4/4,230.48
